Date,Year,Month,Hour,Holiday,WeekDay,WorkingDay,Rider_Type(Qty),Riders(Qty)
6/1/2022,2022,1,8,0,5,1,registered,436
6/1/2022,2022,1,9,0,5,1,registered,237
6/1/2022,2022,1,10,0,5,1,registered,102
6/1/2022,2022,1,11,0,5,1,registered,130
6/1/2022,2022,1,12,0,5,1,registered,168
6/1/2022,2022,1,13,0,5,1,registered,188
6/1/2022,2022,1,14,0,5,1,registered,152
6/1/2022,2022,1,15,0,5,1,registered,178
6/1/2022,2022,1,16,0,5,1,registered,259
6/1/2022,2022,1,17,0,5,1,registered,456
6/1/2022,2022,1,18,0,5,1,registered,391
6/1/2022,2022,1,19,0,5,1,registered,261
6/1/2022,2022,1,20,0,5,1,registered,163
6/1/2022,2022,1,21,0,5,1,registered,137
6/1/2022,2022,1,22,0,5,1,registered,123
6/1/2022,2022,1,23,0,5,1,registered,88
7/1/2022,2022,1,0,0,6,0,registered,77
7/1/2022,2022,1,1,0,6,0,registered,56
7/1/2022,2022,1,2,0,6,0,registered,36
7/1/2022,2022,1,3,0,6,0,registered,19
7/1/2022,2022,1,4,0,6,0,registered,9
7/1/2022,2022,1,5,0,6,0,registered,7
7/1/2022,2022,1,6,0,6,0,registered,7
7/1/2022,2022,1,7,0,6,0,registered,20
7/1/2022,2022,1,8,0,6,0,registered,64
7/1/2022,2022,1,9,0,6,0,registered,116
7/1/2022,2022,1,10,0,6,0,registered,160
7/1/2022,2022,1,11,0,6,0,registered,250
7/1/2022,2022,1,12,0,6,0,registered,276
7/1/2022,2022,1,13,0,6,0,registered,296
7/1/2022,2022,1,14,0,6,0,registered,356
7/1/2022,2022,1,15,0,6,0,registered,317
7/1/2022,2022,1,16,0,6,0,registered,268
7/1/2022,2022,1,17,0,6,0,registered,235
7/1/2022,2022,1,18,0,6,0,registered,248
7/1/2022,2022,1,19,0,6,0,registered,171
7/1/2022,2022,1,20,0,6,0,registered,149
7/1/2022,2022,1,21,0,6,0,registered,118
7/1/2022,2022,1,22,0,6,0,registered,93
7/1/2022,2022,1,23,0,6,0,registered,103
8/1/2022,2022,1,0,0,0,0,registered,77
8/1/2022,2022,1,1,0,0,0,registered,62
8/1/2022,2022,1,2,0,0,0,registered,57
8/1/2022,2022,1,3,0,0,0,registered,26
8/1/2022,2022,1,4,0,0,0,registered,4
8/1/2022,2022,1,5,0,0,0,registered,2
8/1/2022,2022,1,6,0,0,0,registered,2
8/1/2022,2022,1,7,0,0,0,registered,23
8/1/2022,2022,1,8,0,0,0,registered,53
8/1/2022,2022,1,9,0,0,0,registered,102
8/1/2022,2022,1,10,0,0,0,registered,181
8/1/2022,2022,1,11,0,0,0,registered,201
8/1/2022,2022,1,12,0,0,0,registered,273
8/1/2022,2022,1,13,0,0,0,registered,266
8/1/2022,2022,1,14,0,0,0,registered,253
8/1/2022,2022,1,15,0,0,0,registered,241
8/1/2022,2022,1,16,0,0,0,registered,256
8/1/2022,2022,1,17,0,0,0,registered,197
8/1/2022,2022,1,18,0,0,0,registered,162
8/1/2022,2022,1,19,0,0,0,registered,104
8/1/2022,2022,1,20,0,0,0,registered,119
8/1/2022,2022,1,21,0,0,0,registered,81
8/1/2022,2022,1,22,0,0,0,registered,54
8/1/2022,2022,1,23,0,0,0,registered,30
9/1/2022,2022,1,0,0,1,1,registered,12
9/1/2022,2022,1,1,0,1,1,registered,4
9/1/2022,2022,1,2,0,1,1,registered,3
9/1/2022,2022,1,3,0,1,1,registered,3
9/1/2022,2022,1,4,0,1,1,registered,4
9/1/2022,2022,1,5,0,1,1,registered,21
9/1/2022,2022,1,6,0,1,1,registered,85
9/1/2022,2022,1,7,0,1,1,registered,239
9/1/2022,2022,1,8,0,1,1,registered,407
9/1/2022,2022,1,9,0,1,1,registered,188
9/1/2022,2022,1,10,0,1,1,registered,95
9/1/2022,2022,1,11,0,1,1,registered,82
9/1/2022,2022,1,12,0,1,1,registered,93
9/1/2022,2022,1,13,0,1,1,registered,77
9/1/2022,2022,1,14,0,1,1,registered,45
9/1/2022,2022,1,15,0,1,1,registered,64
9/1/2022,2022,1,16,0,1,1,registered,46
9/1/2022,2022,1,17,0,1,1,registered,147
9/1/2022,2022,1,18,0,1,1,registered,158
9/1/2022,2022,1,19,0,1,1,registered,187
9/1/2022,2022,1,20,0,1,1,registered,127
9/1/2022,2022,1,21,0,1,1,registered,78
9/1/2022,2022,1,22,0,1,1,registered,54
9/1/2022,2022,1,23,0,1,1,registered,51
10/1/2022,2022,1,0,0,2,1,registered,14
10/1/2022,2022,1,1,0,2,1,registered,3
10/1/2022,2022,1,2,0,2,1,registered,2
10/1/2022,2022,1,4,0,2,1,registered,4
10/1/2022,2022,1,5,0,2,1,registered,23
10/1/2022,2022,1,6,0,2,1,registered,79
10/1/2022,2022,1,7,0,2,1,registered,219
10/1/2022,2022,1,8,0,2,1,registered,465
10/1/2022,2022,1,9,0,2,1,registered,184
10/1/2022,2022,1,10,0,2,1,registered,80
10/1/2022,2022,1,11,0,2,1,registered,93
10/1/2022,2022,1,12,0,2,1,registered,127
10/1/2022,2022,1,13,0,2,1,registered,163
10/1/2022,2022,1,14,0,2,1,registered,96
10/1/2022,2022,1,15,0,2,1,registered,119
10/1/2022,2022,1,16,0,2,1,registered,225
10/1/2022,2022,1,17,0,2,1,registered,446
10/1/2022,2022,1,18,0,2,1,registered,372
10/1/2022,2022,1,19,0,2,1,registered,270
10/1/2022,2022,1,20,0,2,1,registered,190
10/1/2022,2022,1,21,0,2,1,registered,109
10/1/2022,2022,1,22,0,2,1,registered,104
10/1/2022,2022,1,23,0,2,1,registered,38
11/1/2022,2022,1,0,0,3,1,registered,26
11/1/2022,2022,1,1,0,3,1,registered,6
11/1/2022,2022,1,2,0,3,1,registered,5
11/1/2022,2022,1,3,0,3,1,registered,4
11/1/2022,2022,1,4,0,3,1,registered,2
11/1/2022,2022,1,5,0,3,1,registered,22
11/1/2022,2022,1,6,0,3,1,registered,72
11/1/2022,2022,1,7,0,3,1,registered,247
11/1/2022,2022,1,8,0,3,1,registered,488
11/1/2022,2022,1,9,0,3,1,registered,218
11/1/2022,2022,1,10,0,3,1,registered,84
11/1/2022,2022,1,11,0,3,1,registered,90
11/1/2022,2022,1,12,0,3,1,registered,51
11/1/2022,2022,1,13,0,3,1,registered,57
11/1/2022,2022,1,14,0,3,1,registered,70
11/1/2022,2022,1,15,0,3,1,registered,73
11/1/2022,2022,1,16,0,3,1,registered,112
11/1/2022,2022,1,17,0,3,1,registered,128
11/1/2022,2022,1,18,0,3,1,registered,96
11/1/2022,2022,1,19,0,3,1,registered,92
11/1/2022,2022,1,20,0,3,1,registered,55
11/1/2022,2022,1,21,0,3,1,registered,29
11/1/2022,2022,1,22,0,3,1,registered,49
11/1/2022,2022,1,23,0,3,1,registered,9
12/1/2022,2022,1,0,0,4,1,registered,3
12/1/2022,2022,1,1,0,4,1,registered,3
12/1/2022,2022,1,2,0,4,1,registered,1
12/1/2022,2022,1,3,0,4,1,registered,3
12/1/2022,2022,1,4,0,4,1,registered,2
12/1/2022,2022,1,5,0,4,1,registered,16
12/1/2022,2022,1,6,0,4,1,registered,88
12/1/2022,2022,1,7,0,4,1,registered,218
12/1/2022,2022,1,8,0,4,1,registered,497
12/1/2022,2022,1,9,0,4,1,registered,220
12/1/2022,2022,1,10,0,4,1,registered,84
12/1/2022,2022,1,11,0,4,1,registered,101
12/1/2022,2022,1,12,0,4,1,registered,130
12/1/2022,2022,1,13,0,4,1,registered,170
12/1/2022,2022,1,14,0,4,1,registered,132
12/1/2022,2022,1,15,0,4,1,registered,156
12/1/2022,2022,1,16,0,4,1,registered,248
12/1/2022,2022,1,17,0,4,1,registered,472
12/1/2022,2022,1,18,0,4,1,registered,399
12/1/2022,2022,1,19,0,4,1,registered,313
12/1/2022,2022,1,20,0,4,1,registered,229
12/1/2022,2022,1,21,0,4,1,registered,162
12/1/2022,2022,1,22,0,4,1,registered,121
12/1/2022,2022,1,23,0,4,1,registered,60
13/1/2022,2022,1,0,0,5,1,registered,38
13/1/2022,2022,1,1,0,5,1,registered,12
13/1/2022,2022,1,2,0,5,1,registered,13
13/1/2022,2022,1,3,0,5,1,registered,4
13/1/2022,2022,1,4,0,5,1,registered,2
13/1/2022,2022,1,5,0,5,1,registered,21
13/1/2022,2022,1,6,0,5,1,registered,71
13/1/2022,2022,1,7,0,5,1,registered,174
13/1/2022,2022,1,8,0,5,1,registered,408
13/1/2022,2022,1,9,0,5,1,registered,204
13/1/2022,2022,1,10,0,5,1,registered,101
13/1/2022,2022,1,11,0,5,1,registered,102
13/1/2022,2022,1,12,0,5,1,registered,140
13/1/2022,2022,1,13,0,5,1,registered,140
13/1/2022,2022,1,14,0,5,1,registered,119
13/1/2022,2022,1,15,0,5,1,registered,123
13/1/2022,2022,1,16,0,5,1,registered,215
13/1/2022,2022,1,17,0,5,1,registered,317
13/1/2022,2022,1,18,0,5,1,registered,294
13/1/2022,2022,1,19,0,5,1,registered,199
13/1/2022,2022,1,20,0,5,1,registered,130
13/1/2022,2022,1,21,0,5,1,registered,95
13/1/2022,2022,1,22,0,5,1,registered,58
13/1/2022,2022,1,23,0,5,1,registered,60
14/1/2022,2022,1,0,0,6,0,registered,42
14/1/2022,2022,1,1,0,6,0,registered,44
14/1/2022,2022,1,2,0,6,0,registered,32
14/1/2022,2022,1,3,0,6,0,registered,14
14/1/2022,2022,1,4,0,6,0,registered,3
14/1/2022,2022,1,5,0,6,0,registered,4
14/1/2022,2022,1,6,0,6,0,registered,5
14/1/2022,2022,1,7,0,6,0,registered,24
14/1/2022,2022,1,8,0,6,0,registered,89
14/1/2022,2022,1,9,0,6,0,registered,78
14/1/2022,2022,1,10,0,6,0,registered,135
14/1/2022,2022,1,11,0,6,0,registered,150
14/1/2022,2022,1,12,0,6,0,registered,189
14/1/2022,2022,1,13,0,6,0,registered,182
14/1/2022,2022,1,14,0,6,0,registered,179
14/1/2022,2022,1,15,0,6,0,registered,177
14/1/2022,2022,1,16,0,6,0,registered,178
14/1/2022,2022,1,17,0,6,0,registered,129
14/1/2022,2022,1,18,0,6,0,registered,122
14/1/2022,2022,1,19,0,6,0,registered,90
14/1/2022,2022,1,20,0,6,0,registered,95
14/1/2022,2022,1,21,0,6,0,registered,66
14/1/2022,2022,1,22,0,6,0,registered,62
14/1/2022,2022,1,23,0,6,0,registered,71
15/1/2022,2022,1,0,0,0,0,registered,50
15/1/2022,2022,1,1,0,0,0,registered,40
15/1/2022,2022,1,2,0,0,0,registered,38
15/1/2022,2022,1,3,0,0,0,registered,24
15/1/2022,2022,1,4,0,0,0,registered,5
15/1/2022,2022,1,5,0,0,0,registered,5
15/1/2022,2022,1,6,0,0,0,registered,7
15/1/2022,2022,1,7,0,0,0,registered,14
15/1/2022,2022,1,8,0,0,0,registered,34
15/1/2022,2022,1,9,0,0,0,registered,80
15/1/2022,2022,1,10,0,0,0,registered,115
15/1/2022,2022,1,11,0,0,0,registered,144
15/1/2022,2022,1,12,0,0,0,registered,192
15/1/2022,2022,1,13,0,0,0,registered,184
15/1/2022,2022,1,14,0,0,0,registered,163
15/1/2022,2022,1,15,0,0,0,registered,173
15/1/2022,2022,1,16,0,0,0,registered,174
15/1/2022,2022,1,17,0,0,0,registered,131
15/1/2022,2022,1,18,0,0,0,registered,113
15/1/2022,2022,1,19,0,0,0,registered,101
15/1/2022,2022,1,20,0,0,0,registered,85
15/1/2022,2022,1,21,0,0,0,registered,71
15/1/2022,2022,1,22,0,0,0,registered,58
15/1/2022,2022,1,23,0,0,0,registered,26
16/1/2022,2022,1,0,0,1,0,registered,23
16/1/2022,2022,1,1,0,1,0,registered,18
16/1/2022,2022,1,2,0,1,0,registered,14
16/1/2022,2022,1,3,0,1,0,registered,3
16/1/2022,2022,1,4,0,1,0,registered,6
16/1/2022,2022,1,5,0,1,0,registered,5
16/1/2022,2022,1,6,0,1,0,registered,13
16/1/2022,2022,1,7,0,1,0,registered,28
16/1/2022,2022,1,8,0,1,0,registered,75
16/1/2022,2022,1,9,0,1,0,registered,89
16/1/2022,2022,1,10,0,1,0,registered,107
16/1/2022,2022,1,11,0,1,0,registered,158
16/1/2022,2022,1,12,0,1,0,registered,165
16/1/2022,2022,1,13,0,1,0,registered,202
16/1/2022,2022,1,14,0,1,0,registered,158
16/1/2022,2022,1,15,0,1,0,registered,175
16/1/2022,2022,1,16,0,1,0,registered,158
16/1/2022,2022,1,17,0,1,0,registered,174
16/1/2022,2022,1,18,0,1,0,registered,175
16/1/2022,2022,1,19,0,1,0,registered,134
16/1/2022,2022,1,20,0,1,0,registered,88
16/1/2022,2022,1,21,0,1,0,registered,46
16/1/2022,2022,1,22,0,1,0,registered,39
16/1/2022,2022,1,23,0,1,0,registered,28
17/1/2022,2022,1,0,0,2,1,registered,12
17/1/2022,2022,1,1,0,2,1,registered,2
17/1/2022,2022,1,2,0,2,1,registered,12
17/1/2022,2022,1,4,0,2,1,registered,2
17/1/2022,2022,1,5,0,2,1,registered,13
17/1/2022,2022,1,6,0,2,1,registered,57
17/1/2022,2022,1,7,0,2,1,registered,121
17/1/2022,2022,1,8,0,2,1,registered,90
17/1/2022,2022,1,9,0,2,1,registered,61
17/1/2022,2022,1,10,0,2,1,registered,61
17/1/2022,2022,1,11,0,2,1,registered,73
17/1/2022,2022,1,12,0,2,1,registered,83
17/1/2022,2022,1,13,0,2,1,registered,95
17/1/2022,2022,1,14,0,2,1,registered,120
17/1/2022,2022,1,15,0,2,1,registered,123
17/1/2022,2022,1,16,0,2,1,registered,205
17/1/2022,2022,1,17,0,2,1,registered,442
17/1/2022,2022,1,18,0,2,1,registered,451
17/1/2022,2022,1,19,0,2,1,registered,297
17/1/2022,2022,1,20,0,2,1,registered,169
17/1/2022,2022,1,21,0,2,1,registered,174
17/1/2022,2022,1,22,0,2,1,registered,85
17/1/2022,2022,1,23,0,2,1,registered,60
18/1/2022,2022,1,0,0,3,1,registered,14
18/1/2022,2022,1,1,0,3,1,registered,10
18/1/2022,2022,1,2,0,3,1,registered,1
18/1/2022,2022,1,3,0,3,1,registered,3
18/1/2022,2022,1,4,0,3,1,registered,1
18/1/2022,2022,1,5,0,3,1,registered,29
18/1/2022,2022,1,6,0,3,1,registered,88
18/1/2022,2022,1,7,0,3,1,registered,262
18/1/2022,2022,1,8,0,3,1,registered,474
18/1/2022,2022,1,9,0,3,1,registered,196
18/1/2022,2022,1,10,0,3,1,registered,88
18/1/2022,2022,1,11,0,3,1,registered,110
18/1/2022,2022,1,12,0,3,1,registered,155
18/1/2022,2022,1,13,0,3,1,registered,124
18/1/2022,2022,1,14,0,3,1,registered,98
18/1/2022,2022,1,15,0,3,1,registered,122
18/1/2022,2022,1,16,0,3,1,registered,163
18/1/2022,2022,1,17,0,3,1,registered,338
18/1/2022,2022,1,18,0,3,1,registered,347
18/1/2022,2022,1,19,0,3,1,registered,251
18/1/2022,2022,1,20,0,3,1,registered,164
18/1/2022,2022,1,21,0,3,1,registered,119
18/1/2022,2022,1,22,0,3,1,registered,74
18/1/2022,2022,1,23,0,3,1,registered,36
19/1/2022,2022,1,0,0,4,1,registered,16
19/1/2022,2022,1,1,0,4,1,registered,5
19/1/2022,2022,1,2,0,4,1,registered,3
19/1/2022,2022,1,3,0,4,1,registered,4
19/1/2022,2022,1,4,0,4,1,registered,1
19/1/2022,2022,1,5,0,4,1,registered,19
19/1/2022,2022,1,6,0,4,1,registered,86
19/1/2022,2022,1,7,0,4,1,registered,204
19/1/2022,2022,1,8,0,4,1,registered,414
19/1/2022,2022,1,9,0,4,1,registered,204
19/1/2022,2022,1,10,0,4,1,registered,98
19/1/2022,2022,1,11,0,4,1,registered,93
19/1/2022,2022,1,12,0,4,1,registered,106
19/1/2022,2022,1,13,0,4,1,registered,118
19/1/2022,2022,1,14,0,4,1,registered,104
19/1/2022,2022,1,15,0,4,1,registered,118
19/1/2022,2022,1,16,0,4,1,registered,185
19/1/2022,2022,1,17,0,4,1,registered,364
19/1/2022,2022,1,18,0,4,1,registered,345
19/1/2022,2022,1,19,0,4,1,registered,229
19/1/2022,2022,1,20,0,4,1,registered,184
19/1/2022,2022,1,21,0,4,1,registered,117
19/1/2022,2022,1,22,0,4,1,registered,90
19/1/2022,2022,1,23,0,4,1,registered,55
20/1/2022,2022,1,0,0,5,1,registered,24
20/1/2022,2022,1,1,0,5,1,registered,15
20/1/2022,2022,1,2,0,5,1,registered,11
20/1/2022,2022,1,3,0,5,1,registered,4
20/1/2022,2022,1,4,0,5,1,registered,3
20/1/2022,2022,1,5,0,5,1,registered,19
20/1/2022,2022,1,6,0,5,1,registered,68
20/1/2022,2022,1,7,0,5,1,registered,183
20/1/2022,2022,1,8,0,5,1,registered,421
20/1/2022,2022,1,9,0,5,1,registered,242
20/1/2022,2022,1,10,0,5,1,registered,96
20/1/2022,2022,1,11,0,5,1,registered,117
20/1/2022,2022,1,12,0,5,1,registered,119
20/1/2022,2022,1,13,0,5,1,registered,144
20/1/2022,2022,1,14,0,5,1,registered,107
20/1/2022,2022,1,15,0,5,1,registered,144
20/1/2022,2022,1,16,0,5,1,registered,163
20/1/2022,2022,1,17,0,5,1,registered,340
20/1/2022,2022,1,18,0,5,1,registered,296
20/1/2022,2022,1,19,0,5,1,registered,186
20/1/2022,2022,1,20,0,5,1,registered,141
20/1/2022,2022,1,21,0,5,1,registered,99
20/1/2022,2022,1,22,0,5,1,registered,71
20/1/2022,2022,1,23,0,5,1,registered,35
21/1/2022,2022,1,0,0,6,0,registered,24
21/1/2022,2022,1,1,0,6,0,registered,22
21/1/2022,2022,1,2,0,6,0,registered,25
21/1/2022,2022,1,3,0,6,0,registered,13
21/1/2022,2022,1,4,0,6,0,registered,1
21/1/2022,2022,1,5,0,6,0,registered,2
21/1/2022,2022,1,6,0,6,0,registered,1
21/1/2022,2022,1,7,0,6,0,registered,10
21/1/2022,2022,1,8,0,6,0,registered,22
21/1/2022,2022,1,9,0,6,0,registered,40
21/1/2022,2022,1,10,0,6,0,registered,45
21/1/2022,2022,1,11,0,6,0,registered,62
21/1/2022,2022,1,12,0,6,0,registered,62
21/1/2022,2022,1,13,0,6,0,registered,66
21/1/2022,2022,1,14,0,6,0,registered,89
21/1/2022,2022,1,15,0,6,0,registered,113
21/1/2022,2022,1,16,0,6,0,registered,113
21/1/2022,2022,1,17,0,6,0,registered,99
21/1/2022,2022,1,18,0,6,0,registered,107
21/1/2022,2022,1,19,0,6,0,registered,85
21/1/2022,2022,1,20,0,6,0,registered,62
21/1/2022,2022,1,21,0,6,0,registered,64
21/1/2022,2022,1,22,0,6,0,registered,56
21/1/2022,2022,1,23,0,6,0,registered,51
22/1/2022,2022,1,0,0,0,0,registered,51
22/1/2022,2022,1,1,0,0,0,registered,49
22/1/2022,2022,1,2,0,0,0,registered,46
22/1/2022,2022,1,3,0,0,0,registered,20
22/1/2022,2022,1,4,0,0,0,registered,1
22/1/2022,2022,1,5,0,0,0,registered,2
22/1/2022,2022,1,6,0,0,0,registered,4
22/1/2022,2022,1,7,0,0,0,registered,11
22/1/2022,2022,1,8,0,0,0,registered,29
22/1/2022,2022,1,9,0,0,0,registered,54
22/1/2022,2022,1,10,0,0,0,registered,120
22/1/2022,2022,1,11,0,0,0,registered,115
22/1/2022,2022,1,12,0,0,0,registered,161
22/1/2022,2022,1,13,0,0,0,registered,175
22/1/2022,2022,1,14,0,0,0,registered,163
22/1/2022,2022,1,15,0,0,0,registered,149
22/1/2022,2022,1,16,0,0,0,registered,143
22/1/2022,2022,1,17,0,0,0,registered,100
22/1/2022,2022,1,18,0,0,0,registered,110
22/1/2022,2022,1,19,0,0,0,registered,80
22/1/2022,2022,1,20,0,0,0,registered,69
22/1/2022,2022,1,21,0,0,0,registered,36
22/1/2022,2022,1,22,0,0,0,registered,58
22/1/2022,2022,1,23,0,0,0,registered,35
23/1/2022,2022,1,0,0,1,1,registered,17
23/1/2022,2022,1,1,0,1,1,registered,4
23/1/2022,2022,1,2,0,1,1,registered,2
23/1/2022,2022,1,3,0,1,1,registered,1
23/1/2022,2022,1,4,0,1,1,registered,1
23/1/2022,2022,1,5,0,1,1,registered,19
23/1/2022,2022,1,6,0,1,1,registered,36
23/1/2022,2022,1,7,0,1,1,registered,114
23/1/2022,2022,1,8,0,1,1,registered,267
23/1/2022,2022,1,9,0,1,1,registered,198
23/1/2022,2022,1,10,0,1,1,registered,139
23/1/2022,2022,1,11,0,1,1,registered,57
23/1/2022,2022,1,12,0,1,1,registered,52
23/1/2022,2022,1,13,0,1,1,registered,32
23/1/2022,2022,1,14,0,1,1,registered,48
23/1/2022,2022,1,15,0,1,1,registered,64
23/1/2022,2022,1,16,0,1,1,registered,108
23/1/2022,2022,1,17,0,1,1,registered,270
23/1/2022,2022,1,18,0,1,1,registered,275
23/1/2022,2022,1,19,0,1,1,registered,211
23/1/2022,2022,1,20,0,1,1,registered,161
23/1/2022,2022,1,21,0,1,1,registered,112
23/1/2022,2022,1,22,0,1,1,registered,64
23/1/2022,2022,1,23,0,1,1,registered,35
24/1/2022,2022,1,0,0,2,1,registered,19
24/1/2022,2022,1,1,0,2,1,registered,7
24/1/2022,2022,1,2,0,2,1,registered,6
24/1/2022,2022,1,3,0,2,1,registered,3
24/1/2022,2022,1,4,0,2,1,registered,2
24/1/2022,2022,1,5,0,2,1,registered,26
24/1/2022,2022,1,6,0,2,1,registered,88
24/1/2022,2022,1,7,0,2,1,registered,221
24/1/2022,2022,1,8,0,2,1,registered,479
24/1/2022,2022,1,9,0,2,1,registered,244
24/1/2022,2022,1,10,0,2,1,registered,93
24/1/2022,2022,1,11,0,2,1,registered,123
24/1/2022,2022,1,12,0,2,1,registered,150
24/1/2022,2022,1,13,0,2,1,registered,170
24/1/2022,2022,1,14,0,2,1,registered,138
24/1/2022,2022,1,15,0,2,1,registered,156
24/1/2022,2022,1,16,0,2,1,registered,243
24/1/2022,2022,1,17,0,2,1,registered,474
24/1/2022,2022,1,18,0,2,1,registered,391
24/1/2022,2022,1,19,0,2,1,registered,311
24/1/2022,2022,1,20,0,2,1,registered,211
24/1/2022,2022,1,21,0,2,1,registered,154
24/1/2022,2022,1,22,0,2,1,registered,111
24/1/2022,2022,1,23,0,2,1,registered,80
25/1/2022,2022,1,0,0,3,1,registered,25
25/1/2022,2022,1,1,0,3,1,registered,9
25/1/2022,2022,1,2,0,3,1,registered,3
25/1/2022,2022,1,3,0,3,1,registered,1
25/1/2022,2022,1,4,0,3,1,registered,4
25/1/2022,2022,1,5,0,3,1,registered,33
25/1/2022,2022,1,6,0,3,1,registered,87
25/1/2022,2022,1,7,0,3,1,registered,243
25/1/2022,2022,1,8,0,3,1,registered,495
25/1/2022,2022,1,9,0,3,1,registered,218
25/1/2022,2022,1,10,0,3,1,registered,111
25/1/2022,2022,1,11,0,3,1,registered,105
25/1/2022,2022,1,12,0,3,1,registered,147
25/1/2022,2022,1,13,0,3,1,registered,149
25/1/2022,2022,1,14,0,3,1,registered,107
25/1/2022,2022,1,15,0,3,1,registered,125
25/1/2022,2022,1,16,0,3,1,registered,217
25/1/2022,2022,1,17,0,3,1,registered,443
25/1/2022,2022,1,18,0,3,1,registered,415
25/1/2022,2022,1,19,0,3,1,registered,311
25/1/2022,2022,1,20,0,3,1,registered,225
25/1/2022,2022,1,21,0,3,1,registered,166
25/1/2022,2022,1,22,0,3,1,registered,101
25/1/2022,2022,1,23,0,3,1,registered,63
26/1/2022,2022,1,0,0,4,1,registered,22
26/1/2022,2022,1,1,0,4,1,registered,16
26/1/2022,2022,1,2,0,4,1,registered,6
26/1/2022,2022,1,3,0,4,1,registered,5
26/1/2022,2022,1,4,0,4,1,registered,3
26/1/2022,2022,1,5,0,4,1,registered,28
26/1/2022,2022,1,6,0,4,1,registered,88
26/1/2022,2022,1,7,0,4,1,registered,228
26/1/2022,2022,1,8,0,4,1,registered,514
26/1/2022,2022,1,9,0,4,1,registered,256
26/1/2022,2022,1,10,0,4,1,registered,92
26/1/2022,2022,1,11,0,4,1,registered,100
26/1/2022,2022,1,12,0,4,1,registered,136
26/1/2022,2022,1,13,0,4,1,registered,156
26/1/2022,2022,1,14,0,4,1,registered,112
26/1/2022,2022,1,15,0,4,1,registered,142
26/1/2022,2022,1,16,0,4,1,registered,209
26/1/2022,2022,1,17,0,4,1,registered,397
26/1/2022,2022,1,18,0,4,1,registered,394
26/1/2022,2022,1,19,0,4,1,registered,302
26/1/2022,2022,1,20,0,4,1,registered,216
26/1/2022,2022,1,21,0,4,1,registered,184
26/1/2022,2022,1,22,0,4,1,registered,139
26/1/2022,2022,1,23,0,4,1,registered,86
27/1/2022,2022,1,0,0,5,1,registered,32
27/1/2022,2022,1,1,0,5,1,registered,23
27/1/2022,2022,1,2,0,5,1,registered,11
27/1/2022,2022,1,3,0,5,1,registered,5
27/1/2022,2022,1,4,0,5,1,registered,3
27/1/2022,2022,1,5,0,5,1,registered,24
27/1/2022,2022,1,6,0,5,1,registered,72
27/1/2022,2022,1,7,0,5,1,registered,128
27/1/2022,2022,1,8,0,5,1,registered,206
27/1/2022,2022,1,9,0,5,1,registered,101
27/1/2022,2022,1,10,0,5,1,registered,117
27/1/2022,2022,1,11,0,5,1,registered,95
27/1/2022,2022,1,12,0,5,1,registered,155
27/1/2022,2022,1,13,0,5,1,registered,175
27/1/2022,2022,1,14,0,5,1,registered,153
27/1/2022,2022,1,15,0,5,1,registered,170
27/1/2022,2022,1,16,0,5,1,registered,241
27/1/2022,2022,1,17,0,5,1,registered,406
27/1/2022,2022,1,18,0,5,1,registered,363
27/1/2022,2022,1,19,0,5,1,registered,241
27/1/2022,2022,1,20,0,5,1,registered,153
27/1/2022,2022,1,21,0,5,1,registered,127
27/1/2022,2022,1,22,0,5,1,registered,108
27/1/2022,2022,1,23,0,5,1,registered,78
28/1/2022,2022,1,0,0,6,0,registered,68
28/1/2022,2022,1,1,0,6,0,registered,57
28/1/2022,2022,1,2,0,6,0,registered,38
28/1/2022,2022,1,3,0,6,0,registered,16
28/1/2022,2022,1,4,0,6,0,registered,8
28/1/2022,2022,1,5,0,6,0,registered,10
28/1/2022,2022,1,6,0,6,0,registered,12
28/1/2022,2022,1,7,0,6,0,registered,28
28/1/2022,2022,1,8,0,6,0,registered,82
28/1/2022,2022,1,9,0,6,0,registered,145
28/1/2022,2022,1,10,0,6,0,registered,164
28/1/2022,2022,1,11,0,6,0,registered,241
28/1/2022,2022,1,12,0,6,0,registered,244
28/1/2022,2022,1,13,0,6,0,registered,293
28/1/2022,2022,1,14,0,6,0,registered,239
28/1/2022,2022,1,15,0,6,0,registered,320
28/1/2022,2022,1,16,0,6,0,registered,276
28/1/2022,2022,1,17,0,6,0,registered,233
28/1/2022,2022,1,18,0,6,0,registered,201
28/1/2022,2022,1,19,0,6,0,registered,173
28/1/2022,2022,1,20,0,6,0,registered,115
28/1/2022,2022,1,21,0,6,0,registered,109
28/1/2022,2022,1,22,0,6,0,registered,97
28/1/2022,2022,1,23,0,6,0,registered,79
29/1/2022,2022,1,0,0,0,0,registered,81
29/1/2022,2022,1,1,0,0,0,registered,68
29/1/2022,2022,1,2,0,0,0,registered,48
29/1/2022,2022,1,3,0,0,0,registered,17
29/1/2022,2022,1,4,0,0,0,registered,5
29/1/2022,2022,1,5,0,0,0,registered,6
29/1/2022,2022,1,6,0,0,0,registered,4
29/1/2022,2022,1,7,0,0,0,registered,12
29/1/2022,2022,1,8,0,0,0,registered,61
29/1/2022,2022,1,9,0,0,0,registered,98
29/1/2022,2022,1,10,0,0,0,registered,153
29/1/2022,2022,1,11,0,0,0,registered,198
29/1/2022,2022,1,12,0,0,0,registered,215
29/1/2022,2022,1,13,0,0,0,registered,238
29/1/2022,2022,1,14,0,0,0,registered,229
